,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId
405,81,7,206278,1585369216000,184678,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
406,67,7,191946,1605407983000,170346,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
407,64,7,171226,1587959817000,149626,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
408,236,7,166736,1585257451000,145136,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
409,202,7,145322,1595820540000,123722,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
410,498,7,138092,1614174119000,116492,0,True,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
411,101,6,115451,1609192362000,93851,0,False,3,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
412,110,7,101087,1584949253000,79487,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
413,122,5,81223,1615160831000,59623,0,True,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
414,18,7,74698,1562867771000,53098,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
415,77,5,73687,1613190060000,52087,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
416,875,7,71452,1615211636000,49852,0,True,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
417,51,7,70795,1579644506000,49195,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
418,429,7,69920,1573347620000,48320,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
419,245,5,66595,1608930177000,44995,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
420,103,6,61236,1595802082000,39636,0,False,1,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
421,222,7,61185,1578432249000,39585,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
422,412,5,59917,1574774587000,38317,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
423,84,6,59358,1609026382000,37758,0,False,3,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
424,121,7,57107,1613671200000,35507,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
425,29,6,57039,1579637662000,35439,0,False,3,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
426,432,7,54933,1501312304000,33333,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
427,23,5,45063,1608513361000,23463,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
428,22,6,44781,1569899500000,23181,0,False,3,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
429,104,7,43536,1571431275000,21936,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
430,119,6,43230,1595823238000,21630,0,False,3,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
431,114,5,43129,1613668543000,21529,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
432,60,6,42100,1610579852000,20500,0,False,1,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
433,157,5,41150,1595465644000,19550,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
434,777,6,40272,1613413219000,18672,0,True,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
435,421,6,38563,1588896692000,16963,0,False,3,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
436,8,5,36297,1610247134000,14697,0,True,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
437,28,6,35689,1607032303000,14089,0,False,3,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
438,107,6,34552,1581640454000,12952,0,False,1,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
439,92,5,33703,1512060190000,12103,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
440,99,6,32435,1615208547000,10835,0,True,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
441,145,6,32079,1611619059000,10479,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
442,76,5,30012,1609038022000,8412,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
443,58,6,29898,1584855570000,8298,0,False,1,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
444,55,5,29232,1595806108000,7632,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
445,96,5,27349,1566999679000,5749,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
446,238,5,26945,1595455795000,5345,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
447,163,6,26774,1559097046000,5174,0,False,2,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
448,141,5,26689,1615489416000,5089,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
449,54,5,26062,1579151517000,4462,0,False,1,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
450,98,5,24918,1614087837000,3318,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
451,69,5,24397,1512529550000,2797,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
452,15,5,23991,1613755907000,2391,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
453,79,5,23678,1614035162000,2078,0,True,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
454,254,5,23400,1584543501000,1800,0,False,1,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
455,41,5,22987,1570425508000,1387,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
456,112,5,22806,1503248647000,1206,0,False,1,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
457,21,5,22398,1585633149000,798,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
458,34,5,22164,1613335900000,564,0,True,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
459,24,5,22127,1590273558000,527,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
460,154,5,21699,1561603838000,99,0,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
461,35,4,21360,1599781314000,8760,240,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
462,126,4,21068,1613072276000,8468,532,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
463,56,4,21004,1582180428000,8404,596,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
464,150,4,20815,1584058995000,8215,785,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
465,13,4,19597,1614037190000,6997,2003,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
466,42,4,18987,1573856731000,6387,2613,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
467,78,4,18984,1513800226000,6384,2616,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
468,105,4,17337,1570159582000,4737,4263,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
469,10,4,17099,1615166197000,4499,4501,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
470,11,4,16940,1595707690000,4340,4660,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
471,555,4,16157,1609359961000,3557,5443,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
472,427,4,15826,1504739503000,3226,5774,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
473,523,4,15785,1615215087000,3185,5815,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
474,134,4,14456,1513717639000,1856,7144,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
475,420,4,14122,1579117986000,1522,7478,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
476,203,4,13792,1566595802000,1192,7808,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
477,266,4,13597,1596156404000,997,8003,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
478,120,4,13562,1579819777000,962,8038,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
479,25,4,13497,1584927897000,897,8103,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
480,136,4,13373,1595808653000,773,8227,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
481,4,4,13140,1565726229000,540,8460,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
482,90,4,13104,1513833746000,504,8496,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
483,57,4,12948,1514267654000,348,8652,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
484,16,4,12915,1492049779000,315,8685,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
485,75,3,12596,1575933866000,6596,4,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
486,7,3,12549,1613669814000,6549,51,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
487,31,3,12525,1507064024000,6525,75,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
488,48,3,12507,1503623671000,6507,93,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
489,19,3,12240,1582005057000,6240,360,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
490,12,3,12218,1506544530000,6218,382,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
491,27,3,12047,1495966531000,6047,553,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
492,61,3,11612,1522448595000,5612,988,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
493,63,3,11504,1571428083000,5504,1096,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
494,142,3,11483,1614038557000,5483,1117,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
495,68,3,11281,1502590522000,5281,1319,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
496,85,3,11168,1571550654000,5168,1432,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
497,82,3,11118,1613332591000,5118,1482,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
498,517,3,10248,1595890517000,4248,2352,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
499,91,3,9848,1573850938000,3848,2752,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
500,111,3,9533,1494051273000,3533,3067,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
501,223,3,9479,1475980467000,3479,3121,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
502,53,3,9207,1579641825000,3207,3393,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
503,17,3,9160,1579252591000,3160,3440,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
504,201,3,9075,1494713403000,3075,3525,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
505,131,3,9030,1573021547000,3030,3570,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
506,6,3,8994,1570168187000,2994,3606,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
507,161,3,8857,1582087150000,2857,3743,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
508,40,3,8402,1489097435000,2402,4198,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
509,268,3,7947,1513888488000,1947,4653,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
510,14,3,7663,1615212894000,1663,4937,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
511,33,3,7370,1564531339000,1370,5230,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
512,117,3,7261,1562062241000,1261,5339,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
513,32,3,7203,1588894667000,1203,5397,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
514,20,3,6976,1594936973000,976,5624,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
515,59,3,6848,1510359759000,848,5752,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
516,497,3,6643,1565986891000,643,5957,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
517,43,3,6580,1500602666000,580,6020,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
518,38,3,6464,1501659581000,464,6136,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
519,2,3,6416,1613672604000,416,6184,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
520,102,3,6309,1561627036000,309,6291,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
521,80,2,5736,1579125501000,3936,264,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
522,26,2,5695,1609039401000,3895,305,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
523,143,2,5674,1496444281000,3874,326,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
524,9,2,5483,1594942181000,3683,517,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
525,360,2,5425,1610236079000,3625,575,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
526,246,2,5391,1606344566000,3591,609,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
527,3,2,5353,1562439469000,3553,647,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
528,30,2,5341,1585276566000,3541,659,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
529,83,2,5306,1615163501000,3506,694,True,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
530,50,2,4979,1568176750000,3179,1021,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
531,240,2,4918,1480561794000,3118,1082,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
532,164,2,4851,1575943627000,3051,1149,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
533,133,2,4746,1466092043000,2946,1254,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
534,106,2,4518,1595459719000,2718,1482,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
535,62,2,4399,1502612626000,2599,1601,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
536,127,2,4255,1502436293000,2455,1745,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
537,45,2,4145,1573942573000,2345,1855,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
538,86,2,3948,1571549079000,2148,2052,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
539,36,2,3541,1573011813000,1741,2459,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
540,115,2,2850,1570162439000,1050,3150,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
541,1,2,2658,1530494463000,858,3342,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
542,113,2,2574,1508639053000,774,3426,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
543,5,2,2382,1508542236000,582,3618,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
544,267,2,2354,1490669163000,554,3646,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
545,516,1,1768,1504563868000,1768,32,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
546,518,1,1615,1559349227000,1615,185,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
547,72,1,1572,1579248819000,1572,228,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
548,235,1,964,1599778506000,964,836,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
549,234,1,805,1614036152000,805,995,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
550,44,1,364,1475619226000,364,1436,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
551,89,1,291,1595803939000,291,1509,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
552,350,1,195,1585259593000,195,1605,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
553,37,1,153,1472408788000,153,1647,False,0,_czcfgJsJqVcQCC054LnjkfF8YVgfyP1Q4iT-YGFPS9U7A
554,157,7,333288,1614886714000,311688,0,True,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
555,64,7,205275,1615217275000,183675,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
556,67,7,185743,1614294192000,164143,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
557,55,7,185549,1611427056000,163949,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
558,92,7,183786,1614522979000,162186,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
559,7,7,151718,1615165292000,130118,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
560,105,7,130469,1613920605000,108869,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
561,238,7,123078,1614527982000,101478,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
562,8,7,118170,1614474904000,96570,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
563,517,7,114112,1615398172000,92512,0,True,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
564,236,7,106541,1614033486000,84941,0,True,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
565,245,7,80079,1615049402000,58479,0,True,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
566,53,6,77960,1614370326000,56360,0,True,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
567,69,7,73793,1612818263000,52193,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
568,51,7,72907,1610859695000,51307,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
569,39,7,71032,1615097415000,49432,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
570,81,7,67580,1615098743000,45980,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
571,61,6,66349,1615158801000,44749,0,False,3,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
572,164,6,65993,1615500033000,44393,0,True,3,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
573,103,7,61066,1614476440000,39466,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
574,202,6,60583,1614602420000,38983,0,False,3,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
575,268,6,55602,1603316678000,34002,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
576,145,7,54459,1614771406000,32859,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
577,114,7,52708,1612658387000,31108,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
578,131,5,50929,1612905035000,29329,0,True,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
579,79,6,50804,1615067864000,29204,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
580,222,7,48861,1601798285000,27261,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
581,134,6,47114,1605837220000,25514,0,False,3,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
582,498,7,46294,1613936047000,24694,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
583,84,7,45249,1612488585000,23649,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
584,98,6,43887,1614717658000,22287,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
585,777,5,42899,1615401454000,21299,0,True,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
586,22,6,41905,1605845765000,20305,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
587,412,7,41026,1600583523000,19426,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
588,13,6,39666,1607137506000,18066,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
589,127,5,38529,1604867280000,16929,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
590,35,5,37835,1615094693000,16235,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
591,121,5,36204,1613092992000,14604,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
592,24,6,35468,1612837345000,13868,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
593,96,6,33428,1606617310000,11828,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
594,50,6,32691,1608248853000,11091,0,False,1,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
595,38,6,31155,1614019921000,9555,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
596,5,5,31021,1588289412000,9421,0,False,1,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
597,76,6,30768,1612897554000,9168,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
598,141,5,29678,1611694373000,8078,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
599,11,6,29374,1607996261000,7774,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
600,104,5,28966,1614296214000,7366,0,False,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
601,45,5,28943,1612836184000,7343,0,False,1,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
602,126,5,28361,1613854695000,6761,0,True,2,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
603,429,5,26168,1594413660000,4568,0,False,1,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
604,80,5,25498,1615503517000,3898,0,False,0,yQrR2ozD-PvqX1_rg_jWDR0RlMp_fS9B9Oos2easFUVZUQ
