index,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId,date
1687,76,1,1313,1539967224000,1313,487,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1688,101,1,1300,1547794953000,1300,500,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1689,203,1,1300,1538450010000,1300,500,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1690,39,1,1293,1604168381000,1293,507,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1691,96,1,1246,1536120355000,1246,554,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1692,164,1,1232,1538759435000,1232,568,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1693,131,1,1086,1537726178000,1086,714,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1694,133,1,993,1536618711000,993,807,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1695,69,1,977,1546397705000,977,823,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1696,6,1,909,1594273058000,909,891,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1697,82,1,900,1612994227000,900,900,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1698,30,1,856,1548736592000,856,944,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1699,161,1,808,1544920630000,808,992,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1700,79,1,787,1546028354000,787,1013,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1701,45,1,763,1593138809000,763,1037,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1702,32,1,720,1548732122000,720,1080,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1703,57,1,663,1549290223000,663,1137,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1704,240,1,655,1547840359000,655,1145,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1705,105,1,598,1549432527000,598,1202,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1706,245,1,592,1549660657000,592,1208,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1707,38,1,592,1535761607000,592,1208,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1708,63,1,424,1544640139000,424,1376,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1709,106,1,353,1614899255000,353,1447,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1710,266,1,331,1594704369000,331,1469,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1711,61,1,259,1536293897000,259,1541,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1712,92,1,226,1545441703000,226,1574,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1713,110,1,205,1593756724000,205,1595,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1714,421,1,176,1538761662000,176,1624,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1715,41,1,142,1548730580000,142,1658,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1716,16,1,131,1549655822000,131,1669,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1717,497,1,126,1546030145000,126,1674,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1718,55,1,125,1549657501000,125,1675,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1719,8,1,118,1548187540000,118,1682,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1720,53,1,112,1548782905000,112,1688,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1721,64,1,100,1549489249000,100,1700,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1722,19,1,99,1549492142000,99,1701,0,0,BQEm3SxJfZBzV-AcHgziGt-kAMaGDMP65285J1XsFVC-eUk,2021-03-12
1723,157,7,393452,1615589222000,371852,0,1,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1724,119,7,186254,1601591922000,164654,0,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1725,64,6,120022,1613736407000,98422,0,0,1,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1726,412,7,86382,1613607527000,64782,0,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1727,122,7,83185,1615404632000,61585,0,1,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1728,82,7,78205,1615577698000,56605,0,1,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1729,53,7,72137,1606271900000,50537,0,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1730,238,6,67757,1613877007000,46157,0,0,3,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1731,141,6,53889,1599183653000,32289,0,0,1,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1732,245,6,52412,1612751259000,30812,0,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1733,67,7,48969,1607898022000,27369,0,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1734,150,5,48609,1615594802000,27009,0,1,2,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1735,236,6,48324,1612644129000,26724,0,0,1,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1736,202,6,46514,1611275242000,24914,0,1,1,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1737,98,5,44142,1615579540000,22542,0,0,2,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1738,8,5,43158,1594739211000,21558,0,0,2,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1739,86,6,42711,1603996481000,21111,0,0,1,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1740,223,6,42367,1584997065000,20767,0,0,3,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1741,240,5,41085,1609933876000,19485,0,0,2,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1742,81,5,32974,1607890448000,11374,0,0,2,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1743,62,5,32365,1612648904000,10765,0,0,2,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1744,78,6,31781,1530908959000,10181,0,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1745,54,5,28718,1612350673000,7118,0,0,2,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1746,24,5,27183,1615317964000,5583,0,0,2,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1747,164,5,26504,1614717932000,4904,0,0,1,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1748,154,5,25989,1590702094000,4389,0,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1749,497,5,24563,1613611729000,2963,0,0,1,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1750,14,5,23045,1592513427000,1445,0,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1751,107,5,22117,1572851808000,517,0,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1752,38,4,21211,1592782175000,8611,389,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1753,35,4,19285,1613172274000,6685,2315,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1754,555,4,19033,1612988835000,6433,2567,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1755,420,4,18536,1531023839000,5936,3064,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1756,4,4,18213,1613614761000,5613,3387,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1757,120,4,18199,1612955010000,5599,3401,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1758,45,4,17851,1590821355000,5251,3749,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1759,41,4,17603,1613613170000,5003,3997,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1760,11,4,16814,1595460584000,4214,4786,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1761,92,4,16641,1613689345000,4041,4959,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1762,5,4,16260,1572024942000,3660,5340,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1763,39,4,16258,1610732288000,3658,5342,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1764,23,4,15915,1615152937000,3315,5685,1,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1765,7,4,15579,1613739467000,2979,6021,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1766,22,4,14812,1600805851000,2212,6788,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1767,79,4,14691,1613067103000,2091,6909,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1768,114,4,14588,1611370689000,1988,7012,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1769,516,4,14132,1611861700000,1532,7468,1,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1770,517,4,13869,1613688155000,1269,7731,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1771,55,4,13813,1515006396000,1213,7787,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1772,17,4,13738,1527370201000,1138,7862,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1773,12,4,12876,1579752492000,276,8724,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1774,201,3,12356,1586652284000,6356,244,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1775,498,3,12247,1592514841000,6247,353,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1776,126,3,12106,1612306270000,6106,494,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1777,19,3,12074,1518794821000,6074,526,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1778,50,3,11901,1606075993000,5901,699,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1779,254,3,11652,1516567925000,5652,948,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1780,40,3,11151,1513724067000,5151,1449,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1781,36,3,11138,1589538345000,5138,1462,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1782,121,3,10904,1613250245000,4904,1696,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1783,80,3,10677,1612845823000,4677,1923,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1784,75,3,10511,1585759036000,4511,2089,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1785,427,3,10350,1613168877000,4350,2250,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1786,104,3,10169,1581185268000,4169,2431,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1787,84,3,9472,1599330481000,3472,3128,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1788,28,3,9419,1591918402000,3419,3181,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1789,105,3,9212,1613608709000,3212,3388,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1790,222,3,8961,1572654726000,2961,3639,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1791,25,3,8855,1575331860000,2855,3745,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1792,29,3,8733,1590800645000,2733,3867,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1793,266,3,8006,1613616248000,2006,4594,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1794,76,3,7651,1527797057000,1651,4949,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1795,134,3,7585,1592698689000,1585,5015,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1796,21,3,7408,1513712734000,1408,5192,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1797,74,3,7285,1576211064000,1285,5315,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1798,31,3,7149,1526853257000,1149,5451,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1799,163,3,6931,1502577858000,931,5669,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1800,432,3,6906,1513722114000,906,5694,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1801,268,3,6768,1595786022000,768,5832,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1802,85,3,6746,1578363938000,746,5854,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1803,3,3,6694,1579725465000,694,5906,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1804,20,3,6387,1585164707000,387,6213,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1805,106,3,6249,1612358757000,249,6351,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1806,875,3,6201,1615587208000,201,6399,1,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1807,360,2,5878,1606659815000,4078,122,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1808,27,2,5829,1612650339000,4029,171,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1809,6,2,5793,1611318544000,3993,207,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1810,99,2,5515,1605641860000,3715,485,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1811,113,2,5483,1516832198000,3683,517,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1812,111,2,5438,1487555986000,3638,562,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1813,44,2,5403,1584853839000,3603,597,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1814,33,2,5386,1589826074000,3586,614,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1815,58,2,5289,1606303619000,3489,711,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1816,26,2,4999,1613606606000,3199,1001,1,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1817,61,2,4935,1612642962000,3135,1065,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1818,43,2,4879,1615149672000,3079,1121,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1819,83,2,4868,1526998085000,3068,1132,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1820,777,2,4740,1613252026000,2940,1260,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1821,18,2,4726,1576217729000,2926,1274,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1822,103,2,4530,1503472843000,2730,1470,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1823,1,2,4430,1611840781000,2630,1570,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1824,32,2,4270,1581183944000,2470,1730,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1825,136,2,4259,1503107312000,2459,1741,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1826,117,2,4182,1613734956000,2382,1818,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1827,429,2,3623,1613740874000,1823,2377,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1828,203,2,3534,1516767477000,1734,2466,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1829,350,2,3516,1607902809000,1716,2484,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1830,101,2,3428,1542590172000,1628,2572,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1831,10,2,3378,1579750496000,1578,2622,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1832,876,2,3284,1607892108000,1484,2716,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1833,523,2,3055,1592442441000,1255,2945,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1834,63,2,3009,1522430600000,1209,2991,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1835,16,2,3004,1595462072000,1204,2996,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1836,51,2,2955,1578362332000,1155,3045,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1837,57,2,2838,1581386131000,1038,3162,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1838,91,2,2792,1613875362000,992,3208,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1839,421,2,2659,1612723277000,859,3341,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1840,42,2,2532,1581384543000,732,3468,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1841,48,2,2519,1566855569000,719,3481,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1842,89,2,2515,1485167698000,715,3485,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1843,15,2,2512,1600127232000,712,3488,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1844,518,2,2483,1585281932000,683,3517,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1845,77,2,2477,1600138347000,677,3523,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1846,90,2,2466,1569111967000,666,3534,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1847,145,2,2358,1605525789000,558,3642,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1848,69,2,2345,1589152119000,545,3655,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1849,56,2,1981,1612785964000,181,4019,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1850,37,1,1743,1527972651000,1743,57,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1851,143,1,1740,1584855510000,1740,60,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1852,161,1,1693,1464143132000,1693,107,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1853,133,1,1654,1489339180000,1654,146,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1854,9,1,1650,1586392025000,1650,150,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1855,246,1,1532,1613738144000,1532,268,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1856,13,1,1279,1521170519000,1279,521,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1857,235,1,1095,1595528006000,1095,705,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1858,30,1,984,1513631761000,984,816,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1859,110,1,902,1579479769000,902,898,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1860,234,1,808,1612787756000,808,992,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1861,102,1,714,1579474019000,714,1086,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1862,131,1,614,1572305137000,614,1186,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1863,96,1,584,1580246210000,584,1216,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1864,2,1,348,1579566683000,348,1452,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1865,112,1,326,1613255550000,326,1474,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1866,68,1,321,1563657824000,321,1479,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1867,142,1,300,1591380944000,300,1500,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1868,267,1,182,1482349528000,182,1618,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
1869,34,1,121,1530737283000,121,1679,0,0,75obSDByafyUPOEDMLJgeQ2it7nUuJ3fRkAXTzBYnbHpXg,2021-03-10
